"","county1","county2","year","num.shared","incidence","date","inf.counties","uninf.counties","touching"
"28155","Rowan-North Carolina","Fairfield-Connecticut",2012,1,0,2012-01-01,674,6351,0
"28156","Rowan-North Carolina","Fairfield-Connecticut",2015,1,0,2015-01-01,760,6561,0
"28157","Rowan-North Carolina","Fairfield-Connecticut",2018,1,0,2018-01-01,760,6561,0
"28158","Rowan-North Carolina","Fairfield-Connecticut",2017,1,0,2017-01-01,760,6561,0
"28159","Rowan-North Carolina","Fairfield-Connecticut",2008,1,0,2008-01-01,110,6471,0
"28160","Rowan-North Carolina","Fairfield-Connecticut",2013,1,0,2013-01-01,730,6505,0
"28161","Rowan-North Carolina","Fairfield-Connecticut",2006,1,0,2006-01-01,0,6561,0
"28162","Rowan-North Carolina","Fairfield-Connecticut",2009,1,0,2009-01-01,182,6489,0
"28163","Rowan-North Carolina","Fairfield-Connecticut",2011,1,0,2011-01-01,464,6489,0
"28164","Rowan-North Carolina","Fairfield-Connecticut",2010,1,0,2010-01-01,392,6351,0
"28165","Rowan-North Carolina","Franklin-Massachusetts",2010,1,0,2010-01-01,392,6351,0
"28166","Rowan-North Carolina","Franklin-Massachusetts",2006,1,0,2006-01-01,0,6561,0
"28167","Rowan-North Carolina","Franklin-Massachusetts",2015,1,0,2015-01-01,760,6561,0
"28168","Rowan-North Carolina","Franklin-Massachusetts",2007,1,0,2007-01-01,20,6541,0
"28169","Rowan-North Carolina","Franklin-Massachusetts",2008,1,0,2008-01-01,110,6471,0
"28170","Rowan-North Carolina","Franklin-Massachusetts",2017,1,0,2017-01-01,760,6561,0
"28171","Rowan-North Carolina","Franklin-Massachusetts",2014,1,0,2014-01-01,760,6531,0
"28172","Rowan-North Carolina","Franklin-Massachusetts",2013,1,0,2013-01-01,730,6505,0
"28173","Rowan-North Carolina","Franklin-Massachusetts",2009,1,0,2009-01-01,182,6489,0
"28174","Rowan-North Carolina","Franklin-Massachusetts",2012,1,0,2012-01-01,674,6351,0
"28175","Rowan-North Carolina","Franklin-Massachusetts",2011,1,0,2011-01-01,464,6489,0
"28176","Rowan-North Carolina","Franklin-Massachusetts",2018,1,0,2018-01-01,760,6561,0
"28177","Rowan-North Carolina","Greenbrier-West Virginia",2014,1,0,2014-01-01,760,6531,0
"28178","Rowan-North Carolina","Greenbrier-West Virginia",2013,1,0,2013-01-01,730,6505,0
"28179","Rowan-North Carolina","Greenbrier-West Virginia",2009,1,0,2009-01-01,182,6489,0
"28180","Rowan-North Carolina","Greenbrier-West Virginia",2017,1,0,2017-01-01,760,6561,0
"28181","Rowan-North Carolina","Greenbrier-West Virginia",2006,1,0,2006-01-01,0,6561,0
"28182","Rowan-North Carolina","Greenbrier-West Virginia",2007,1,0,2007-01-01,20,6541,0
"28183","Rowan-North Carolina","Greenbrier-West Virginia",2015,1,0,2015-01-01,760,6561,0
"28184","Rowan-North Carolina","Greenbrier-West Virginia",2010,1,0,2010-01-01,392,6351,0
"28185","Rowan-North Carolina","Greenbrier-West Virginia",2008,1,0,2008-01-01,110,6471,0
"28186","Rowan-North Carolina","Greenbrier-West Virginia",2012,1,0,2012-01-01,674,6351,0
"28187","Rowan-North Carolina","Greenbrier-West Virginia",2018,1,0,2018-01-01,760,6561,0
"28188","Rowan-North Carolina","Greenbrier-West Virginia",2011,1,0,2011-01-01,464,6489,0
"28189","Rowan-North Carolina","Haliburton County-Ontario",2010,1,0,2010-01-01,392,6351,0
"28190","Rowan-North Carolina","Haliburton County-Ontario",2015,1,0,2015-01-01,760,6561,0
"28191","Rowan-North Carolina","Haliburton County-Ontario",2008,1,0,2008-01-01,110,6471,0
"28192","Rowan-North Carolina","Haliburton County-Ontario",2011,1,0,2011-01-01,464,6489,0
"28193","Rowan-North Carolina","Haliburton County-Ontario",2012,1,0,2012-01-01,674,6351,0
"28194","Rowan-North Carolina","Haliburton County-Ontario",2007,1,0,2007-01-01,20,6541,0
"28195","Rowan-North Carolina","Haliburton County-Ontario",2013,1,0,2013-01-01,730,6505,0
"28196","Rowan-North Carolina","Haliburton County-Ontario",2018,1,0,2018-01-01,760,6561,0
"28197","Rowan-North Carolina","Haliburton County-Ontario",2006,1,0,2006-01-01,0,6561,0
"28198","Rowan-North Carolina","Haliburton County-Ontario",2014,1,0,2014-01-01,760,6531,0
"28199","Rowan-North Carolina","Haliburton County-Ontario",2009,1,0,2009-01-01,182,6489,0
"28200","Rowan-North Carolina","Haliburton County-Ontario",2017,1,0,2017-01-01,760,6561,0
"28201","Rowan-North Carolina","Halton Regional Municipality-Ontario",2011,1,0,2011-01-01,464,6489,0
"28202","Rowan-North Carolina","Halton Regional Municipality-Ontario",2009,1,0,2009-01-01,182,6489,0
"28203","Rowan-North Carolina","Halton Regional Municipality-Ontario",2018,1,0,2018-01-01,760,6561,0
"28204","Rowan-North Carolina","Halton Regional Municipality-Ontario",2013,1,0,2013-01-01,730,6505,0
"28205","Rowan-North Carolina","Halton Regional Municipality-Ontario",2017,1,0,2017-01-01,760,6561,0
"28206","Rowan-North Carolina","Halton Regional Municipality-Ontario",2007,1,0,2007-01-01,20,6541,0
"28207","Rowan-North Carolina","Halton Regional Municipality-Ontario",2012,1,0,2012-01-01,674,6351,0
"28208","Rowan-North Carolina","Halton Regional Municipality-Ontario",2006,1,0,2006-01-01,0,6561,0
"28209","Rowan-North Carolina","Halton Regional Municipality-Ontario",2015,1,0,2015-01-01,760,6561,0
"28210","Rowan-North Carolina","Halton Regional Municipality-Ontario",2010,1,0,2010-01-01,392,6351,0
"28211","Rowan-North Carolina","Halton Regional Municipality-Ontario",2008,1,0,2008-01-01,110,6471,0
"28212","Rowan-North Carolina","Halton Regional Municipality-Ontario",2014,1,0,2014-01-01,760,6531,0
"28213","Rowan-North Carolina","Hancock-Tennessee",2018,1,0,2018-01-01,760,6561,0
"28214","Rowan-North Carolina","Hancock-Tennessee",2010,1,0,2010-01-01,392,6351,0
"28215","Rowan-North Carolina","Hancock-Tennessee",2006,1,0,2006-01-01,0,6561,0
"28216","Rowan-North Carolina","Hancock-Tennessee",2007,1,0,2007-01-01,20,6541,0
"28217","Rowan-North Carolina","Hancock-Tennessee",2008,1,0,2008-01-01,110,6471,0
"28218","Rowan-North Carolina","Hancock-Tennessee",2015,1,0,2015-01-01,760,6561,0
"28219","Rowan-North Carolina","Hancock-Tennessee",2011,1,0,2011-01-01,464,6489,0
"28220","Rowan-North Carolina","Hancock-Tennessee",2012,1,0,2012-01-01,674,6351,0
"28221","Rowan-North Carolina","Hancock-Tennessee",2013,1,0,2013-01-01,730,6505,0
"28222","Rowan-North Carolina","Hancock-Tennessee",2009,1,0,2009-01-01,182,6489,0
"28223","Rowan-North Carolina","Hancock-Tennessee",2017,1,0,2017-01-01,760,6561,0
"28224","Rowan-North Carolina","Hancock-Tennessee",2014,1,0,2014-01-01,760,6531,0
"28225","Rowan-North Carolina","Hart-Kentucky",2006,1,0,2006-01-01,0,6561,0
"28226","Rowan-North Carolina","Hart-Kentucky",2008,1,0,2008-01-01,110,6471,0
"28227","Rowan-North Carolina","Hart-Kentucky",2013,1,0,2013-01-01,730,6505,0
"28228","Rowan-North Carolina","Hart-Kentucky",2012,1,0,2012-01-01,674,6351,0
"28229","Rowan-North Carolina","Hart-Kentucky",2018,1,0,2018-01-01,760,6561,0
"28230","Rowan-North Carolina","Hart-Kentucky",2010,1,0,2010-01-01,392,6351,0
"28231","Rowan-North Carolina","Hart-Kentucky",2015,1,0,2015-01-01,760,6561,0
"28232","Rowan-North Carolina","Hart-Kentucky",2014,1,0,2014-01-01,760,6531,0
"28233","Rowan-North Carolina","Hart-Kentucky",2007,1,0,2007-01-01,20,6541,0
"28234","Rowan-North Carolina","Hart-Kentucky",2011,1,0,2011-01-01,464,6489,0
"28235","Rowan-North Carolina","Hart-Kentucky",2017,1,0,2017-01-01,760,6561,0
"28236","Rowan-North Carolina","Hart-Kentucky",2009,1,0,2009-01-01,182,6489,0
"28237","Rowan-North Carolina","Houghton-Michigan",2008,1,0,2008-01-01,110,6471,0
"28238","Rowan-North Carolina","Houghton-Michigan",2013,1,0,2013-01-01,730,6505,0
"28239","Rowan-North Carolina","Houghton-Michigan",2012,1,0,2012-01-01,674,6351,0
"28240","Rowan-North Carolina","Houghton-Michigan",2017,1,0,2017-01-01,760,6561,0
"28241","Rowan-North Carolina","Houghton-Michigan",2014,1,0,2014-01-01,760,6531,0
"28242","Rowan-North Carolina","Houghton-Michigan",2018,1,0,2018-01-01,760,6561,0
"28243","Rowan-North Carolina","Houghton-Michigan",2011,1,0,2011-01-01,464,6489,0
"28244","Rowan-North Carolina","Houghton-Michigan",2015,1,0,2015-01-01,760,6561,0
"28245","Rowan-North Carolina","Houghton-Michigan",2007,1,0,2007-01-01,20,6541,0
"28246","Rowan-North Carolina","Houghton-Michigan",2010,1,0,2010-01-01,392,6351,0
"28247","Rowan-North Carolina","Houghton-Michigan",2009,1,0,2009-01-01,182,6489,0
"28248","Rowan-North Carolina","Houghton-Michigan",2006,1,0,2006-01-01,0,6561,0
"28249","Rowan-North Carolina","Inverness County-Nova Scotia",2009,1,0,2009-01-01,182,6489,0
"28250","Rowan-North Carolina","Inverness County-Nova Scotia",2010,1,0,2010-01-01,392,6351,0
"28251","Rowan-North Carolina","Inverness County-Nova Scotia",2006,1,0,2006-01-01,0,6561,0
"28252","Rowan-North Carolina","Inverness County-Nova Scotia",2012,1,0,2012-01-01,674,6351,0
"28253","Rowan-North Carolina","Inverness County-Nova Scotia",2007,1,0,2007-01-01,20,6541,0
"28254","Rowan-North Carolina","Inverness County-Nova Scotia",2015,1,0,2015-01-01,760,6561,0
"28255","Rowan-North Carolina","Inverness County-Nova Scotia",2008,1,0,2008-01-01,110,6471,0
"28256","Rowan-North Carolina","Inverness County-Nova Scotia",2011,1,0,2011-01-01,464,6489,0
"28257","Rowan-North Carolina","Inverness County-Nova Scotia",2014,1,0,2014-01-01,760,6531,0
"28258","Rowan-North Carolina","Inverness County-Nova Scotia",2013,1,0,2013-01-01,730,6505,0
"28259","Rowan-North Carolina","Inverness County-Nova Scotia",2017,1,0,2017-01-01,760,6561,0
"28260","Rowan-North Carolina","Inverness County-Nova Scotia",2018,1,0,2018-01-01,760,6561,0
"28261","Rowan-North Carolina","Keweenaw-Michigan",2014,1,0,2014-01-01,760,6531,0
"28262","Rowan-North Carolina","Keweenaw-Michigan",2010,1,0,2010-01-01,392,6351,0
"28263","Rowan-North Carolina","Keweenaw-Michigan",2009,1,0,2009-01-01,182,6489,0
"28264","Rowan-North Carolina","Keweenaw-Michigan",2012,1,0,2012-01-01,674,6351,0
"28265","Rowan-North Carolina","Keweenaw-Michigan",2006,1,0,2006-01-01,0,6561,0
"28266","Rowan-North Carolina","Keweenaw-Michigan",2013,1,0,2013-01-01,730,6505,0
"28267","Rowan-North Carolina","Keweenaw-Michigan",2018,1,0,2018-01-01,760,6561,0
"28268","Rowan-North Carolina","Keweenaw-Michigan",2008,1,0,2008-01-01,110,6471,0
"28269","Rowan-North Carolina","Keweenaw-Michigan",2007,1,0,2007-01-01,20,6541,0
"28270","Rowan-North Carolina","Keweenaw-Michigan",2015,1,0,2015-01-01,760,6561,0
"28271","Rowan-North Carolina","Keweenaw-Michigan",2017,1,0,2017-01-01,760,6561,0
"28272","Rowan-North Carolina","Keweenaw-Michigan",2011,1,0,2011-01-01,464,6489,0
"28273","Rowan-North Carolina","Kings County-Nova Scotia",2011,1,0,2011-01-01,464,6489,0
"28274","Rowan-North Carolina","Kings County-Nova Scotia",2009,1,0,2009-01-01,182,6489,0
"28275","Rowan-North Carolina","Kings County-Nova Scotia",2012,1,0,2012-01-01,674,6351,0
"28276","Rowan-North Carolina","Kings County-Nova Scotia",2006,1,0,2006-01-01,0,6561,0
"28277","Rowan-North Carolina","Kings County-Nova Scotia",2015,1,0,2015-01-01,760,6561,0
"28278","Rowan-North Carolina","Kings County-Nova Scotia",2007,1,0,2007-01-01,20,6541,0
"28279","Rowan-North Carolina","Kings County-Nova Scotia",2018,1,0,2018-01-01,760,6561,0
"28280","Rowan-North Carolina","Kings County-Nova Scotia",2008,1,0,2008-01-01,110,6471,0
"28281","Rowan-North Carolina","Kings County-Nova Scotia",2014,1,0,2014-01-01,760,6531,0
"28282","Rowan-North Carolina","Kings County-Nova Scotia",2017,1,0,2017-01-01,760,6561,0
"28283","Rowan-North Carolina","Kings County-Nova Scotia",2010,1,0,2010-01-01,392,6351,0
"28284","Rowan-North Carolina","Kings County-Nova Scotia",2013,1,0,2013-01-01,730,6505,0
"28285","Rowan-North Carolina","Lewis-Tennessee",2007,1,0,2007-01-01,20,6541,0
"28286","Rowan-North Carolina","Lewis-Tennessee",2009,1,0,2009-01-01,182,6489,0
"28287","Rowan-North Carolina","Lewis-Tennessee",2015,1,0,2015-01-01,760,6561,0
"28288","Rowan-North Carolina","Lewis-Tennessee",2006,1,0,2006-01-01,0,6561,0
"28289","Rowan-North Carolina","Lewis-Tennessee",2013,1,0,2013-01-01,730,6505,0
"28290","Rowan-North Carolina","Lewis-Tennessee",2018,1,0,2018-01-01,760,6561,0
"28291","Rowan-North Carolina","Lewis-Tennessee",2011,1,0,2011-01-01,464,6489,0
"28292","Rowan-North Carolina","Lewis-Tennessee",2014,1,0,2014-01-01,760,6531,0
"28293","Rowan-North Carolina","Lewis-Tennessee",2008,1,0,2008-01-01,110,6471,0
"28294","Rowan-North Carolina","Lewis-Tennessee",2010,1,0,2010-01-01,392,6351,0
"28295","Rowan-North Carolina","Lewis-Tennessee",2012,1,0,2012-01-01,674,6351,0
"28296","Rowan-North Carolina","Lewis-Tennessee",2017,1,0,2017-01-01,760,6561,0
"28297","Rowan-North Carolina","Luzerne-Pennsylvania",2008,1,0,2008-01-01,110,6471,0
"28298","Rowan-North Carolina","Luzerne-Pennsylvania",2006,1,0,2006-01-01,0,6561,0
"28299","Rowan-North Carolina","Luzerne-Pennsylvania",2017,1,0,2017-01-01,760,6561,0
"28300","Rowan-North Carolina","Luzerne-Pennsylvania",2007,1,0,2007-01-01,20,6541,0
"28301","Rowan-North Carolina","Luzerne-Pennsylvania",2010,1,0,2010-01-01,392,6351,0
"28302","Rowan-North Carolina","Luzerne-Pennsylvania",2012,1,0,2012-01-01,674,6351,0
"28303","Rowan-North Carolina","Luzerne-Pennsylvania",2011,1,0,2011-01-01,464,6489,0
"28304","Rowan-North Carolina","Luzerne-Pennsylvania",2013,1,0,2013-01-01,730,6505,0
"28305","Rowan-North Carolina","Luzerne-Pennsylvania",2015,1,0,2015-01-01,760,6561,0
"28306","Rowan-North Carolina","Luzerne-Pennsylvania",2009,1,0,2009-01-01,182,6489,0
"28307","Rowan-North Carolina","Luzerne-Pennsylvania",2014,1,0,2014-01-01,760,6531,0
"28308","Rowan-North Carolina","Luzerne-Pennsylvania",2018,1,0,2018-01-01,760,6561,0
"28309","Rowan-North Carolina","Marquette-Michigan",2006,1,0,2006-01-01,0,6561,0
"28310","Rowan-North Carolina","Marquette-Michigan",2018,1,0,2018-01-01,760,6561,0
"28311","Rowan-North Carolina","Marquette-Michigan",2008,1,0,2008-01-01,110,6471,0
"28312","Rowan-North Carolina","Marquette-Michigan",2009,1,0,2009-01-01,182,6489,0
"28313","Rowan-North Carolina","Marquette-Michigan",2013,1,0,2013-01-01,730,6505,0
"28314","Rowan-North Carolina","Marquette-Michigan",2007,1,0,2007-01-01,20,6541,0
"28315","Rowan-North Carolina","Marquette-Michigan",2011,1,0,2011-01-01,464,6489,0
"28316","Rowan-North Carolina","Marquette-Michigan",2015,1,0,2015-01-01,760,6561,0
"28317","Rowan-North Carolina","Marquette-Michigan",2010,1,0,2010-01-01,392,6351,0
"28318","Rowan-North Carolina","Marquette-Michigan",2012,1,0,2012-01-01,674,6351,0
"28319","Rowan-North Carolina","Marquette-Michigan",2014,1,0,2014-01-01,760,6531,0
"28320","Rowan-North Carolina","Marquette-Michigan",2017,1,0,2017-01-01,760,6561,0
"28321","Rowan-North Carolina","Nipissing District (Part 1 Of)-Ontario",2011,1,0,2011-01-01,464,6489,0
"28322","Rowan-North Carolina","Nipissing District (Part 1 Of)-Ontario",2018,1,0,2018-01-01,760,6561,0
"28323","Rowan-North Carolina","Nipissing District (Part 1 Of)-Ontario",2008,1,0,2008-01-01,110,6471,0
"28324","Rowan-North Carolina","Nipissing District (Part 1 Of)-Ontario",2006,1,0,2006-01-01,0,6561,0
"28325","Rowan-North Carolina","Nipissing District (Part 1 Of)-Ontario",2010,1,0,2010-01-01,392,6351,0
"28326","Rowan-North Carolina","Nipissing District (Part 1 Of)-Ontario",2009,1,0,2009-01-01,182,6489,0
"28327","Rowan-North Carolina","Nipissing District (Part 1 Of)-Ontario",2007,1,0,2007-01-01,20,6541,0
"28328","Rowan-North Carolina","Nipissing District (Part 1 Of)-Ontario",2017,1,0,2017-01-01,760,6561,0
"28329","Rowan-North Carolina","Nipissing District (Part 1 Of)-Ontario",2014,1,0,2014-01-01,760,6531,0
"28330","Rowan-North Carolina","Nipissing District (Part 1 Of)-Ontario",2012,1,0,2012-01-01,674,6351,0
"28331","Rowan-North Carolina","Nipissing District (Part 1 Of)-Ontario",2015,1,0,2015-01-01,760,6561,0
"28332","Rowan-North Carolina","Nipissing District (Part 1 Of)-Ontario",2013,1,0,2013-01-01,730,6505,0
"28333","Rowan-North Carolina","Ontonagon-Michigan",2017,1,0,2017-01-01,760,6561,0
"28334","Rowan-North Carolina","Ontonagon-Michigan",2014,1,0,2014-01-01,760,6531,0
"28335","Rowan-North Carolina","Ontonagon-Michigan",2009,1,0,2009-01-01,182,6489,0
"28336","Rowan-North Carolina","Ontonagon-Michigan",2012,1,0,2012-01-01,674,6351,0
"28337","Rowan-North Carolina","Ontonagon-Michigan",2008,1,0,2008-01-01,110,6471,0
"28338","Rowan-North Carolina","Ontonagon-Michigan",2015,1,0,2015-01-01,760,6561,0
"28339","Rowan-North Carolina","Ontonagon-Michigan",2010,1,0,2010-01-01,392,6351,0
"28340","Rowan-North Carolina","Ontonagon-Michigan",2011,1,0,2011-01-01,464,6489,0
"28341","Rowan-North Carolina","Ontonagon-Michigan",2006,1,0,2006-01-01,0,6561,0
"28342","Rowan-North Carolina","Ontonagon-Michigan",2007,1,0,2007-01-01,20,6541,0
"28343","Rowan-North Carolina","Ontonagon-Michigan",2013,1,0,2013-01-01,730,6505,0
"28344","Rowan-North Carolina","Ontonagon-Michigan",2018,1,0,2018-01-01,760,6561,0
"28345","Rowan-North Carolina","Orange-New York",2006,1,0,2006-01-01,0,6561,0
"28346","Rowan-North Carolina","Orange-New York",2008,1,0,2008-01-01,110,6471,0
"28347","Rowan-North Carolina","Orange-New York",2010,1,0,2010-01-01,392,6351,0
"28348","Rowan-North Carolina","Orange-New York",2015,1,0,2015-01-01,760,6561,0
"28349","Rowan-North Carolina","Orange-New York",2012,1,0,2012-01-01,674,6351,0
"28350","Rowan-North Carolina","Orange-New York",2007,1,0,2007-01-01,20,6541,0
"28351","Rowan-North Carolina","Orange-New York",2009,1,0,2009-01-01,182,6489,0
"28352","Rowan-North Carolina","Orange-New York",2014,1,0,2014-01-01,760,6531,0
"28353","Rowan-North Carolina","Orange-New York",2018,1,0,2018-01-01,760,6561,0
"28354","Rowan-North Carolina","Orange-New York",2017,1,0,2017-01-01,760,6561,0
"28355","Rowan-North Carolina","Orange-New York",2013,1,0,2013-01-01,730,6505,0
"28356","Rowan-North Carolina","Orange-New York",2011,1,0,2011-01-01,464,6489,0
"28357","Rowan-North Carolina","Oxford-Maine",2012,1,0,2012-01-01,674,6351,0
"28358","Rowan-North Carolina","Oxford-Maine",2018,1,0,2018-01-01,760,6561,0
"28359","Rowan-North Carolina","Oxford-Maine",2011,1,0,2011-01-01,464,6489,0
"28360","Rowan-North Carolina","Oxford-Maine",2009,1,0,2009-01-01,182,6489,0
"28361","Rowan-North Carolina","Oxford-Maine",2006,1,0,2006-01-01,0,6561,0
"28362","Rowan-North Carolina","Oxford-Maine",2010,1,0,2010-01-01,392,6351,0
"28363","Rowan-North Carolina","Oxford-Maine",2015,1,0,2015-01-01,760,6561,0
"28364","Rowan-North Carolina","Oxford-Maine",2017,1,0,2017-01-01,760,6561,0
"28365","Rowan-North Carolina","Oxford-Maine",2007,1,0,2007-01-01,20,6541,0
"28366","Rowan-North Carolina","Oxford-Maine",2008,1,0,2008-01-01,110,6471,0
"28367","Rowan-North Carolina","Oxford-Maine",2013,1,0,2013-01-01,730,6505,0
"28368","Rowan-North Carolina","Oxford-Maine",2014,1,0,2014-01-01,760,6531,0
"28369","Rowan-North Carolina","Pulaski-Kentucky",2018,1,0,2018-01-01,760,6561,0
"28370","Rowan-North Carolina","Pulaski-Kentucky",2008,1,0,2008-01-01,110,6471,0
"28371","Rowan-North Carolina","Pulaski-Kentucky",2006,1,0,2006-01-01,0,6561,0
"28372","Rowan-North Carolina","Pulaski-Kentucky",2010,1,0,2010-01-01,392,6351,0
"28373","Rowan-North Carolina","Pulaski-Kentucky",2011,1,0,2011-01-01,464,6489,0
"28374","Rowan-North Carolina","Pulaski-Kentucky",2009,1,0,2009-01-01,182,6489,0
"28375","Rowan-North Carolina","Pulaski-Kentucky",2017,1,0,2017-01-01,760,6561,0
"28376","Rowan-North Carolina","Pulaski-Kentucky",2014,1,0,2014-01-01,760,6531,0
"28377","Rowan-North Carolina","Pulaski-Kentucky",2015,1,0,2015-01-01,760,6561,0
"28378","Rowan-North Carolina","Pulaski-Kentucky",2007,1,0,2007-01-01,20,6541,0
"28379","Rowan-North Carolina","Pulaski-Kentucky",2012,1,0,2012-01-01,674,6351,0
"28380","Rowan-North Carolina","Pulaski-Kentucky",2013,1,0,2013-01-01,730,6505,0
"28381","Rowan-North Carolina","Roanoke-Virginia",2006,1,0,2006-01-01,0,6561,0
"28382","Rowan-North Carolina","Roanoke-Virginia",2012,1,0,2012-01-01,674,6351,0
"28383","Rowan-North Carolina","Roanoke-Virginia",2018,1,0,2018-01-01,760,6561,0
"28384","Rowan-North Carolina","Roanoke-Virginia",2010,1,0,2010-01-01,392,6351,0
"28385","Rowan-North Carolina","Roanoke-Virginia",2017,1,0,2017-01-01,760,6561,0
"28386","Rowan-North Carolina","Roanoke-Virginia",2007,1,0,2007-01-01,20,6541,0
"28387","Rowan-North Carolina","Roanoke-Virginia",2011,1,0,2011-01-01,464,6489,0
"28388","Rowan-North Carolina","Roanoke-Virginia",2009,1,0,2009-01-01,182,6489,0
"28389","Rowan-North Carolina","Roanoke-Virginia",2008,1,0,2008-01-01,110,6471,0
"28390","Rowan-North Carolina","Roanoke-Virginia",2014,1,0,2014-01-01,760,6531,0
"28391","Rowan-North Carolina","Roanoke-Virginia",2013,1,0,2013-01-01,730,6505,0
"28392","Rowan-North Carolina","Roanoke-Virginia",2015,1,0,2015-01-01,760,6561,0
"28393","Rowan-North Carolina","Saint John County-New Brunswick",2012,1,0,2012-01-01,674,6351,0
"28394","Rowan-North Carolina","Saint John County-New Brunswick",2018,1,0,2018-01-01,760,6561,0
"28395","Rowan-North Carolina","Saint John County-New Brunswick",2015,1,0,2015-01-01,760,6561,0
"28396","Rowan-North Carolina","Saint John County-New Brunswick",2006,1,0,2006-01-01,0,6561,0
"28397","Rowan-North Carolina","Saint John County-New Brunswick",2010,1,0,2010-01-01,392,6351,0
"28398","Rowan-North Carolina","Saint John County-New Brunswick",2011,1,0,2011-01-01,464,6489,0
"28399","Rowan-North Carolina","Saint John County-New Brunswick",2007,1,0,2007-01-01,20,6541,0
"28400","Rowan-North Carolina","Saint John County-New Brunswick",2008,1,0,2008-01-01,110,6471,0
