GC,title,url,lat,lon,country,province.state,county,numfinds,numpage
GC5BKBZ,MineSweeper,NA,38.3627833333333,-96.3533833333333,UnitedStates,Kansas,McPhersonCounty,83,NA
GC5C286,Mineyourownbusiness!,NA,37.2265833333333,-117.3952,UnitedStates,California,InyoCounty,2,NA
GC5C69,GoldMountainMineCache,NA,43.9852166666667,-102.3912,UnitedStates,SouthDakota,PenningtonCounty,222,NA
GC5CN2T,SANDANDGRAVELMINEOVERLOOK,NA,40.6714166666667,-98.8904166666667,UnitedStates,Nebraska,BuffaloCounty,48,NA
GC5CT24,BlackRanchMiniCave,NA,40.9598166666667,-120.359466666667,UnitedStates,California,ShastaCounty,8,NA
GC5CVNN,Strataca-UndergroundSaltMine,NA,38.0437166666667,-96.13245,UnitedStates,Kansas,RenoCounty,141,NA
GC5D5G1,IndianCave,NA,33.85615,-115.130566666667,UnitedStates,California,RiversideCounty,2,NA
GC5DAZ7,CaveSpringNorthCemetery.,NA,34.1173333333333,-84.6713833333333,UnitedStates,Georgia,FloydCounty,38,NA
GC5DAZ8,CaveSpringEarthcache,NA,NA,NA,NA,NA,NA,NA,NA
GC5DAZZ,RoundHillsCemetery,NA,34.1078833333333,-84.6495833333333,UnitedStates,Georgia,FloydCounty,88,NA
GC5DB0F,QuailRidge.,NA,34.1047333333333,-84.6496666666667,UnitedStates,Georgia,FloydCounty,91,NA
GC5DB0W,Theoldconcretetrestle.,NA,34.0912333333333,-84.6509,UnitedStates,Georgia,FloydCounty,91,NA
GC5DB2G,GuardingGSDentrancebridge.,NA,34.0999666666667,-84.6553666666667,UnitedStates,Georgia,FloydCounty,126,NA
GC5DB39,DeadGoatGate.,NA,34.0717166666667,-84.6605,UnitedStates,Georgia,PolkCounty,17,NA
GC5DD83,ArgonautMine:MinetheView,NA,38.3627666666667,-119.214016666667,UnitedStates,California,AmadorCounty,32,NA
GC5DDCH,BunkerHillMineShaft:FiggyForest,NA,38.4252666666667,-119.175483333333,UnitedStates,California,AmadorCounty,54,NA
GC5DDCN,⛏QuartzCrystalMine:TheLetterboxofLegend💎,NA,NA,NA,NA,NA,NA,NA,NA
GC5DH08,PACB2014-CaveMonster,NA,40.8297833333333,-88.21145,UnitedStates,Illinois,PeoriaCounty,16,NA
GC5DJHC,PACB2014-CaveYeller,NA,40.8131333333333,-88.1938333333333,UnitedStates,Illinois,PeoriaCounty,18,NA
GC5EQHT,4HillsMine,NA,39.6977333333333,-119.286583333333,UnitedStates,California,SierraCounty,5,NA
GC5EYMV,DesertCave2334,NA,NA,NA,NA,NA,NA,NA,NA
GC5F05J,Etowahrivercave,NA,34.2155333333333,-84.9896,UnitedStates,Georgia,BartowCounty,8,NA
GC5F16,TheElPasoTinMineCache,NA,31.9358,-105.5123,UnitedStates,Texas,ElPasoCounty,35,NA
GC5F7CX,ClanoftheCaveBear,NA,37.0085166666667,-120.280783333333,UnitedStates,California,SantaClaraCounty,4,NA
GC5F8M1,3-BYOP-youcan'tusemine,NA,NA,NA,NA,NA,NA,NA,NA
GC5H721,TheLordoftheRings:Gollum'sCave,NA,38.9073666666667,-119.171616666667,UnitedStates,California,ElDoradoCounty,8,NA
GC5H9T2,GovDodge-OntheWaytotheCave,NA,NA,NA,NA,NA,NA,NA,NA
GC5HEX1,SplitMineDrinkingHole,NA,33.21185,-113.2399,UnitedStates,California,ImperialCounty,3,NA
GC5HQAJ,Shutterspot:DiamondMineDisaster,NA,41.28885,-87.7666666666667,UnitedStates,Illinois,WillCounty,37,NA
GC5HTG3,TequepisCave,NA,NA,NA,NA,NA,NA,NA,NA
GC5HZN4,Tothebatcave,NA,36.4351833333333,-93.7766,UnitedStates,Arkansas,BentonCounty,8,NA
GC5J1KQ,MineView,NA,NA,NA,NA,NA,NA,NA,NA
GC5J1MD,BelowtheOldMine,NA,NA,NA,NA,NA,NA,NA,NA
GC5J2GX,{MHX}SecretCaveTrailhead,NA,34.0612333333333,-117.065666666667,UnitedStates,California,LosAngelesCounty,28,NA
GC5J8PB,CrystaldriftCave,NA,35.1460666666667,-100.2752,UnitedStates,Texas,RandallCounty,90,NA
GC5JDGK,SamBassTreasureCacheCave#1,NA,NA,NA,NA,NA,NA,NA,NA
GC5JEXN,RockyPointCave,NA,33.0126666666667,-96.8633333333333,UnitedStates,Texas,DentonCounty,6,NA
GC5JFEK,LostMine,NA,33.8668,-116.9951,UnitedStates,California,RiversideCounty,4,NA
GC5JN8F,DoxeyPark,NA,37.8204333333333,-120.758583333333,UnitedStates,California,SanJoaquinCounty,32,NA
GC5JNA7,RXMarkstheSpot,NA,37.8269666666667,-120.764233333333,UnitedStates,California,SanJoaquinCounty,125,NA
GC5JRFY,HopSkipandaJumpfromtheMineGateCache,NA,32.9647333333333,-114.160466666667,UnitedStates,California,ImperialCounty,6,NA
GC5JTNN,GG,NA,37.80005,-120.802816666667,UnitedStates,California,SanJoaquinCounty,164,NA
GC5JTPF,DiamondOaksPark,NA,37.8132833333333,-120.808083333333,UnitedStates,California,SanJoaquinCounty,15,NA
GC5K2R5,Pluto'sCave,NA,41.5680333333333,-121.7175,UnitedStates,California,SiskiyouCounty,23,NA
GC5K2Z5,ArchatSandCave,NA,37.5003166666667,-87.3535833333333,UnitedStates,Illinois,PopeCounty,6,NA
GC5KJCH,LegendaryDawnMine,NA,34.2267,-117.869666666667,UnitedStates,California,LosAngelesCounty,8,NA
GC5MA3D,FTLOC#6-BEMINE,NA,NA,NA,NA,NA,NA,NA,NA
GC5MGXZ,OldMine,NA,NA,NA,NA,NA,NA,NA,NA
GC5MHVR,TheCacheCaveBrunch,NA,47.6853333333333,-116.625,UnitedStates,Washington,SpokaneCounty,55,NA
GC5MMNP,RainbowGoesToThePark(ORANGE),NA,33.5758166666667,-116.750816666667,UnitedStates,California,RiversideCounty,77,NA
GC5NNTF,Drake'sCave&SunsetBeach-NotaNudeBeach!,NA,35.1752666666667,-119.278366666667,UnitedStates,California,SanLuisObispoCounty,5,NA
GC5NXQ1,Forestville/MysteryCaveCalloftheWildflowers,NA,43.6404166666667,-91.7815,UnitedStates,Minnesota,FillmoreCounty,233,NA
GC5NY29,HillAnnexMineStateParkCalloftheWildflowers,NA,47.3264166666667,-92.7217166666667,UnitedStates,Minnesota,ItascaCounty,180,NA
GC5P4JA,LakeVermillion-SoudanUndergroundMineStatePark,NA,47.81995,-91.7613333333333,UnitedStates,Minnesota,St.LouisCounty,167,NA
GC5P4V1,LostinaCave,NA,NA,NA,NA,NA,NA,NA,NA
GC5P86J,ThisLittleLightofMine,NA,39.24045,-96.3694833333333,UnitedStates,Kansas,OttawaCounty,7,NA
GC5PBQJ,TheLimestoneCave,NA,37.9302833333333,-120.002016666667,UnitedStates,California,ContraCostaCounty,33,NA
GC5PDGE,GoldMine,NA,NA,NA,NA,NA,NA,NA,NA
GC5Q4JB,OrevilleSparMicaMine,NA,43.8561666666667,-102.373316666667,UnitedStates,SouthDakota,PenningtonCounty,17,NA
GC5QGP5,CastaicCave,NA,NA,NA,NA,NA,NA,NA,NA
GC5QVT6,EasterCave,NA,47.3012166666667,-117.74385,UnitedStates,Washington,LincolnCounty,8,NA
GC5R2NA,CaveClimber,NA,39.1613,-89.3827833333333,UnitedStates,Illinois,CalhounCounty,8,NA
GC5R50C,TrollCave,NA,36.9765166666667,-120.430716666667,UnitedStates,California,SantaClaraCounty,25,NA
GC5R8HE,AHoleCave,NA,34.1066333333333,-117.367083333333,UnitedStates,California,LosAngelesCounty,7,NA
GC5RCCW,⬆ElevatortoTheCaveTrail⬇,NA,NA,NA,NA,NA,NA,NA,NA
GC5RVMR,CreekCave,NA,38.9402166666667,-94.8981166666667,UnitedStates,Kansas,DouglasCounty,47,NA
GC5RYBT,SecretCave,NA,41.6720833333333,-120.665216666667,UnitedStates,California,ModocCounty,28,NA
GC5TAHR,Rockin'Cave,NA,41.5654666666667,-108.788833333333,UnitedStates,Wyoming,SweetwaterCounty,23,NA
GC5TH97,SaltatGoldBelleMineandMillingCompany,NA,NA,NA,NA,NA,NA,NA,NA
GC5TW1J,7.MineShaft,NA,42.1997833333333,-90.9597833333333,UnitedStates,Iowa,JonesCounty,39,NA
GC5V6MG,CaveTrailConifer,NA,NA,NA,NA,NA,NA,NA,NA
GC5VDWV,Rainier1001:LayserCave,NA,46.4599666666667,-120.140066666667,UnitedStates,Washington,LewisCounty,237,NA
GC5X02N,ReturntotheBatCave,NA,33.74195,-83.273,UnitedStates,Georgia,DouglasCounty,75,NA
GC5Y0WT,MerryChristmasMine,NA,NA,NA,NA,NA,NA,NA,NA
GC5Y0WT,MerryChristmasMine,NA,NA,NA,NA,NA,NA,NA,NA
GC5YRND,KohlMine,NA,36.0636333333333,-94.1474333333333,UnitedStates,Oklahoma,TulsaCounty,138,NA
GC5YX3M,OhGuardianofMine,NA,44.2774833333333,-89.18505,UnitedStates,Wisconsin,JacksonCounty,36,NA
GC5ZCP8,TwinCulvertsCave,NA,39.4460666666667,-89.3365166666667,UnitedStates,Illinois,PikeCounty,33,NA
GC5ZDKV,"It'snotmineit's.....",NA,30.8891333333333,-88.8787,UnitedStates,Mississippi,StoneCounty,62,NA
GC5ZF44,TreasureCave,NA,33.282,-116.991916666667,UnitedStates,California,SanDiegoCounty,8,NA
GC5ZFQK,CaveWarmingMeet&Greet,NA,47.6580333333333,-116.78505,UnitedStates,Washington,SpokaneCounty,40,NA
GC5ZMZ2,OBXGeekinvadestheCave,NA,47.6580333333333,-116.78505,UnitedStates,Washington,SpokaneCounty,23,NA
GC5ZPPY,ThisLittleLightofMine,NA,41.93155,-87.2515333333333,UnitedStates,Illinois,DeKalbCounty,169,NA
GC6010W,RedTopMountainIronMineEarthcache,NA,34.1328333333333,-83.2963166666667,UnitedStates,Georgia,BartowCounty,96,NA
GC605DA,STAR:DoctorWhoandtheCacheCaveStation,NA,47.6717166666667,-116.719216666667,UnitedStates,Washington,SpokaneCounty,572,NA
GC607QR,I'mCaveJohnson,NA,33.2858333333333,-86.5181666666667,UnitedStates,Alabama,TuscaloosaCounty,4,NA
GC60G9R,ElfCave,NA,32.48055,-83.1218166666667,UnitedStates,Georgia,MuscogeeCounty,25,NA
GC60XTN,CavemonasteryofUplistsikhe,NA,41.9682166666667,NA,Georgia,InnerKartli,GoriMunicipality,101,NA
GC615D8,Ole'sCaveCache,NA,46.0683166666667,-121.7737,UnitedStates,Washington,SkamaniaCounty,13,NA
GC619AQ,MiniCave,NA,43.4968666666667,-95.2623833333333,UnitedStates,SouthDakota,LincolnCounty,19,NA
GC61BER,HelenBerylMine,NA,43.7126,-102.302816666667,UnitedStates,SouthDakota,CusterCounty,22,NA
GC624NP,MusicCity:AsylumCave,NA,NA,NA,NA,NA,NA,NA,NA
GC62JV8,SnowShoeMine,NA,46.4631333333333,-93.9596666666667,UnitedStates,Minnesota,CrowWingCounty,18,NA
GC62V61,RockAlter,NA,34.1637666666667,-84.6267333333333,UnitedStates,Georgia,FloydCounty,98,NA
GC62V7B,DeadGoatGate.,NA,34.0714166666667,-84.66085,UnitedStates,Georgia,PolkCounty,46,NA
GC62V7G,WelcometoCaveSpring.,NA,34.1142833333333,-84.6674666666667,UnitedStates,Georgia,FloydCounty,135,NA
GC62V7T,TheJVKcache.,NA,34.1091333333333,-84.6589833333333,UnitedStates,Georgia,FloydCounty,8,NA
GC62VED,BiwabikMine,NA,47.5411666666667,-91.6571833333333,UnitedStates,Minnesota,St.LouisCounty,13,NA
GC631CE,LittleBuggie'sNemoRockCaveCache,NA,34.6070333333333,-116.159783333333,UnitedStates,California,LosAngelesCounty,11,NA
GC63JC3,FiveManCave,NA,NA,NA,NA,NA,NA,NA,NA
GC63N92,BeeCaveBaptistchuch-historiccemetery,NA,30.30925,-96.0529333333333,UnitedStates,Texas,TravisCounty,101,NA
GC63XEC,WhoisupforsomeGIFFintheManCave?(Moved),NA,37.7346666666667,-96.6384333333333,UnitedStates,Kansas,SedgwickCounty,23,NA
GC644DF,TheLostLedgestoneMine,NA,32.66275,-96.5974,UnitedStates,Texas,TarrantCounty,18,NA
GC64BZ5,GIFFNightattheCave,NA,47.6579166666667,-116.78505,UnitedStates,Washington,SpokaneCounty,32,NA
GC658,Diamond'sMine,NA,33.4422166666667,-83.3232333333333,UnitedStates,Georgia,CowetaCounty,14,NA
GC65F0N,PlummerMineHeadframe,NA,46.4075166666667,-89.7081666666667,UnitedStates,Wisconsin,IronCounty,31,NA
GC65FQC,"BeaverLakeRockCaveandPaddle",NA,NA,NA,NA,NA,NA,NA,NA
GC65XAY,GameDayAtTheCave,NA,47.6579166666667,-116.78505,UnitedStates,Washington,SpokaneCounty,19,NA
GC669Y6,ThisLittleLightofMine,NA,NA,NA,NA,NA,NA,NA,NA
GC66AXG,BeeCavesculpturePark,NA,30.30695,-96.05265,UnitedStates,Texas,TravisCounty,145,NA
GC66DF,SlabtownCave,NA,37.56795,-91.9688666666667,UnitedStates,Missouri,TexasCounty,20,NA
GC66KFH,WhiskeyCave,NA,37.6105166666667,-87.6493166666667,UnitedStates,Illinois,GallatinCounty,4,NA
GC673HZ,CaveDweller,NA,NA,NA,NA,NA,NA,NA,NA
GC6779B,BearinaCave,NA,41.4486833333333,-70.4861833333333,UnitedStates,RhodeIsland,WashingtonCounty,20,NA
GC679G1,"ColdCave""NotAllWhoWanderAreLost""🦇",NA,NA,NA,NA,NA,NA,NA,NA
GC681YG,SouthernHillsLoopMine,NA,43.6762166666667,-102.3642,UnitedStates,SouthDakota,CusterCounty,18,NA
GC68FEB,TheCaveCrew,NA,36.9909166666667,-118.28585,UnitedStates,California,MaderaCounty,11,NA
GC695H5,ACaveofBrambles,NA,36.9794666666667,-120.050533333333,UnitedStates,California,SantaCruzCounty,26,NA
GC6ABCQ,FissureorStreamErosionCave,NA,NA,NA,NA,NA,NA,NA,NA
GC6ACM8,OrganicLandMine,NA,NA,NA,NA,NA,NA,NA,NA
GC6APKH,FavoritePlacesofMine,NA,30.3509,-96.6281333333333,UnitedStates,Texas,BastropCounty,10,NA
GC6B192,SearrylsCaveHike2016,NA,42.2130666666667,-89.0871333333333,UnitedStates,Iowa,JonesCounty,15,NA
GC6B8,CacheatMineCreek,NA,38.1324666666667,-93.2878666666667,UnitedStates,Kansas,LinnCounty,20,NA
GC6BFT0,3rdAnnualGeocaching/HikingEvent-FiveManCave,NA,45.6262166666667,-90.6449166666667,UnitedStates,Wisconsin,RuskCounty,14,NA
GC6BKMX,BeMine,NA,29.783,-94.2851666666667,UnitedStates,Texas,HarrisCounty,3,NA
GC6BMWC,TotheBatCaveRobin!,NA,NA,NA,NA,NA,NA,NA,NA
GC6BQ09,TheBatCave,NA,34.6071166666667,-116.162233333333,UnitedStates,California,LosAngelesCounty,17,NA
GC6CZ0N,HiketoFrankenstein'sCave2016,NA,42.1961,-89.1250166666667,UnitedStates,Iowa,JacksonCounty,11,NA
GC6D0N5,RatCave,NA,NA,NA,NA,NA,NA,NA,NA
GC6D1VA,TreeCave,NA,31.1893333333333,-97.9115333333333,UnitedStates,Texas,LampasasCounty,3,NA
GC6DAQB,CaveMountainEast,NA,34.4187333333333,-85.5968166666667,UnitedStates,Alabama,MarshallCounty,20,NA
GC6DG45,AlumCaveHollow,NA,NA,NA,NA,NA,NA,NA,NA
GC6DG63,ThisLittleLightofMine,NA,32.8845833333333,-89.6562333333333,UnitedStates,Mississippi,YazooCounty,2,NA
GC6DHNH,Thiswayto'HorseThiefCave'!,NA,39.9593166666667,-100.251366666667,UnitedStates,Kansas,CheyenneCounty,46,NA
GC6DHR2,HorseThiefCave,NA,39.99005,-100.254166666667,UnitedStates,Kansas,CheyenneCounty,92,NA
GC6DPDX,Mineyourbusiness,NA,50.6777,-113.753666666667,Canada,Alberta,DivisionNo.6Calgary,0,NA
GC6DT16,RedRockCave,NA,35.3705833333333,-116.00205,UnitedStates,California,KernCounty,0,NA
GC6DZNC,TheCave,NA,33.02085,-113.336283333333,UnitedStates,California,ImperialCounty,11,NA
GC6E0B,ChoateMine,NA,39.4126333333333,-75.1659333333333,UnitedStates,Maryland,BaltimoreCounty,18,NA
GC6E0D,PitMine,NA,39.4169666666667,-75.1683,UnitedStates,Maryland,BaltimoreCounty,17,NA
GC6EBYJ,Coalminestar,NA,33.1937166666667,-97.2620666666667,UnitedStates,Texas,YoungCounty,0,NA
GC6EJFM,StalagmitesareCaveCones,NA,47.3963,-125.0865,UnitedStates,Washington,NA,0,NA
GC6F05,TwinFallsCave,NA,46.7733333333333,-90.6092666666667,UnitedStates,Wisconsin,BayfieldCounty,321,NA
GC6F7WG,GateToIceCave,NA,43.8737833333333,-102.07725,UnitedStates,SouthDakota,PenningtonCounty,21,NA
GC6F7WT,ToIceCaveFS2891-B,NA,43.8706833333333,-102.072416666667,UnitedStates,SouthDakota,PenningtonCounty,22,NA
GC6F7XE,ToIceCaveFS289,NA,43.8651,-102.068133333333,UnitedStates,SouthDakota,PenningtonCounty,22,NA
GC6FBFK,Don'tMineatNight,NA,40.3060333333333,-82.9378666666667,UnitedStates,Ohio,DelawareCounty,64,NA
GC6FD2P,BB'sMineShaftGapCache2!,NA,29.74645,-93.0253,UnitedStates,Texas,HarrisCounty,11,NA
GC6G49M,BlackForestCave,NA,38.99155,-121.2396,UnitedStates,California,LakeCounty,5,NA
GC6G63G,GoingtoRussellCaveNationalMonument,NA,34.9349,-84.2403333333333,UnitedStates,Alabama,JacksonCounty,44,NA
GC6GBNX,Itsacave,NA,42.0415666666667,-95.8221333333333,UnitedStates,Iowa,MononaCounty,3,NA
GC6GCYV,ReflectionsoftheMine,NA,30.3546166666667,-96.7582833333333,UnitedStates,Texas,BastropCounty,15,NA
GC6GG51,CaveintheWall:AugustineRoad,NA,33.48275,-114.762466666667,UnitedStates,California,RiversideCounty,8,NA
GC6GYVV,"IMeMine",NA,45.6478333333333,-92.5906166666667,UnitedStates,Minnesota,IsantiCounty,30,NA
GC6HKG9,FlatRockCave,NA,NA,NA,NA,NA,NA,NA,NA
GC6HXW2,OffTheBeatenPathSeries-InTheCave?,NA,51.1726333333333,-113.547016666667,Canada,Alberta,DivisionNo.6Calgary,127,NA
GC6J7NR,TheCave-A13,NA,33.5266166666667,-100.275866666667,UnitedStates,Texas,LubbockCounty,7,NA
GC6JF3R,CaveMountainCheeseburgeronaSummit,NA,34.42065,-85.5961166666667,UnitedStates,Alabama,MarshallCounty,5,NA
GC6JRF7,Rainier1003:BoulderCave,NA,46.95785,-120.9063,UnitedStates,Washington,YakimaCounty,128,NA
GC6K4BT,10Candles:TakeFlighttotheCoffeeCave,NA,38.81085,-93.0443833333333,UnitedStates,Kansas,JohnsonCounty,22,NA
GC6K4DP,MoroCanyonCave,NA,33.5936333333333,-116.211816666667,UnitedStates,California,OrangeCounty,25,NA
GC6KBVD,HotWax:StillMine,NA,46.0918333333333,-91.5833333333333,UnitedStates,Minnesota,PineCounty,14,NA
GC6KBYD,SweetChildO'Mine,NA,46.36565,-92.7662833333333,UnitedStates,Minnesota,AitkinCounty,23,NA
GC6KCYV,MulberryMine,NA,NA,NA,NA,NA,NA,NA,NA
GC6N2PE,BATCAVEREDUX,NA,NA,NA,NA,NA,NA,NA,NA
GC6PE9Y,ThisLittleLightofMine,NA,42.1902166666667,-87.6420666666667,UnitedStates,Illinois,McHenryCounty,56,NA
GC6PZCP,TheCave(HavaCacheSeries),NA,34.3145666666667,-113.785766666667,UnitedStates,California,SanBernardinoCounty,24,NA
GC6QRF2,Prospector'sNoGloryMine,NA,43.7752833333333,-102.483183333333,UnitedStates,SouthDakota,CusterCounty,85,NA
GC6QRZA,SulfurSpringsCaveDweller,NA,NA,NA,NA,NA,NA,NA,NA
GC6R3B2,TheCaveWatcher,NA,NA,NA,NA,NA,NA,NA,NA
GC6RJ4M,BatCaveBytheBakerBridge,NA,48.6614666666667,-120.33175,UnitedStates,Washington,WhatcomCounty,5,NA
GC6RVNZ,Caveman,NA,32.7439333333333,-116.7679,UnitedStates,California,SanDiegoCounty,6,NA
GC6TAH0,GIFFNightattheCave,NA,47.6579166666667,-116.78505,UnitedStates,Washington,SpokaneCounty,26,NA
GC6TKJD,TIM-BER!Cave,NA,40.3603666666667,-120.65795,UnitedStates,California,PlumasCounty,2,NA
GC6TRBW,CaveCemetery,NA,37.54725,-99.7476166666667,UnitedStates,Kansas,GrayCounty,5,NA
GC6TWM0,MBT-BeMine,NA,44.88895,-88.58125,UnitedStates,Wisconsin,MarathonCounty,43,NA
GC6V0DZ,JuraCave,NA,51.0752333333333,-114.854466666667,Canada,Alberta,DivisionNo.15Canmore,16,NA
GC6V7JW,OysterPoint:Caveview,NA,NA,NA,NA,NA,NA,NA,NA
GC6VAZQ,MovieNightattheCave,NA,47.6579166666667,-116.78505,UnitedStates,Washington,SpokaneCounty,13,NA
GC6VC58,CaveTrick-or-Treat,NA,47.6579666666667,-116.784933333333,UnitedStates,Washington,SpokaneCounty,9,NA
GC6VRYC,BeeCaveCentralParkPicnic,NA,30.3146666666667,-96.0480666666667,UnitedStates,Texas,TravisCounty,1,NA
GC6W21M,CaveSpringEarthcache,NA,34.1050333333333,-84.6654333333333,UnitedStates,Georgia,FloydCounty,83,NA
GC6W3BT,Thislittlelightofmine,NA,33.5209333333333,-83.6823333333333,UnitedStates,Georgia,ClaytonCounty,42,NA
GC6WN48,ALittleBlueinALittleCave,NA,34.1152166666667,-117.293216666667,UnitedStates,California,LosAngelesCounty,6,NA
GC6WXQT,GameDayAtTheCave,NA,47.6579166666667,-116.78505,UnitedStates,Washington,SpokaneCounty,15,NA
GC6X2EW,MineField,NA,30.4577,-96.3342666666667,UnitedStates,Texas,TravisCounty,13,NA
GC6X4GB,TheBigYear(MovieattheCave),NA,47.6579666666667,-116.784933333333,UnitedStates,Washington,SpokaneCounty,15,NA
GC6XEMM,TrollMine,NA,45.7043666666667,-120.610466666667,UnitedStates,Washington,KlickitatCounty,17,NA
GC6Y7ZN,TheAmericanPresident(MovieattheCave),NA,47.6579666666667,-116.784933333333,UnitedStates,Washington,SpokaneCounty,6,NA
GC6Y96J,15MileMineWashhouse,NA,NA,NA,NA,NA,NA,NA,NA
GC6YKQJ,BearHollowCaveNotAllWhoWanderAreLost,NA,NA,NA,NA,NA,NA,NA,NA
GC6YR4R,LeapYear(MovieattheCave),NA,47.6579666666667,-116.784933333333,UnitedStates,Washington,SpokaneCounty,19,NA
GC6YTCF,MayaAngelou,NA,37.9346666666667,-120.7533,UnitedStates,California,SanJoaquinCounty,14,NA
GC6YVD2,"Bat""Lamb""Cavekinda",NA,38.4484166666667,-119.380816666667,UnitedStates,California,AmadorCounty,15,NA
GC6Z44M,CaveoftheBeast,NA,34.26715,-113.460283333333,UnitedStates,California,SanBernardinoCounty,5,NA
GC6Z8QZ,MagaliaMine,NA,39.84445,-120.4102,UnitedStates,California,ButteCounty,13,NA
GC6ZMH9,TheTroublewithHarry(MovieattheCave),NA,47.6579666666667,-116.784933333333,UnitedStates,Washington,SpokaneCounty,12,NA
GC702DD,BeeMine,NA,NA,NA,NA,NA,NA,NA,NA
GC7046B,TalusCave-PinnaclesNM,NA,36.50235,-120.7999,UnitedStates,California,SanBenitoCounty,35,NA
GC707KF,ManhattanCoalMine-HiddenHistorySeries,NA,40.6489833333333,-88.42865,UnitedStates,Illinois,TazewellCounty,16,NA
GC70D87,Cheeto'sMulti81:TinyCave,NA,42.1291666666667,-90.6171666666667,UnitedStates,Iowa,LinnCounty,12,NA
GC70F76,KeepaCloseWatchOnThisHeartofMine,NA,NA,NA,NA,NA,NA,NA,NA
GC71EPT,FlodderinAmerika(MovieattheCave),NA,47.6579666666667,-116.784933333333,UnitedStates,Washington,SpokaneCounty,9,NA
GC71MH8,HorseCave,NA,37.50635,-87.1200333333333,UnitedStates,Illinois,JohnsonCounty,4,NA
GC72N3R,SCAS-SteveCave,NA,51.0718333333333,-114.78865,Canada,Alberta,DivisionNo.15Canmore,3,NA
GC734V4,Camel'sHumpCaveCache,NA,44.8388166666667,-91.0298,UnitedStates,Minnesota,WashingtonCounty,36,NA
GC734V4,Camel'sHumpCaveCache,NA,44.8388166666667,-91.0298,UnitedStates,Minnesota,WashingtonCounty,36,NA
GC734WZ,it'smine,NA,37.1005,-112.553333333333,UnitedStates,Utah,WashingtonCounty,8,NA
GC735DB,Cacheway77-BatCave,NA,37.8277,-121.791033333333,UnitedStates,California,AlamedaCounty,43,NA
GC737JP,MayCityOilCo.Mine,NA,NA,NA,NA,NA,NA,NA,NA
GC7423V,TexasEggHunt#8BeeCave,NA,30.30395,-96.0613333333333,UnitedStates,Texas,TravisCounty,111,NA
GC74578,TheBatCave,NA,NA,NA,NA,NA,NA,NA,NA
GC74XM0,ALittleCaveforaLittleManGoose,NA,39.4989833333333,-75.3779166666667,UnitedStates,Maryland,BaltimoreCounty,10,NA
GC752P1,ThisLittleLightOfMine|SingaSong,NA,41.2699166666667,-95.8002333333333,UnitedStates,Nebraska,DouglasCounty,45,NA
GC768TZ,NewCaveMeetUp,NA,47.67175,-116.7192,UnitedStates,Washington,SpokaneCounty,46,NA
GC76P2Y,CaveontheOnionPeakCircuit,NA,52.13695,-115.964066666667,Canada,Alberta,DivisionNo.9RockyMountainHouse,0,NA
GC76V3Q,6DoingDisappearAmazingCowboyTrialSaysMine,NA,37.45365,-121.818933333333,UnitedStates,California,SanMateoCounty,14,NA
GC76XAW,BB's(3)MineShaftGapCache!,NA,29.77345,-93.0845333333333,UnitedStates,Texas,ChambersCounty,8,NA
GC77GZ7,IntheRoseValleyFallsCave,NA,NA,NA,NA,NA,NA,NA,NA
GC78480,PuzzleintheCave,NA,30.2644666666667,-96.1918333333333,UnitedStates,Texas,TravisCounty,35,NA
GC788F,FatHilll,NA,36.5368,-116.188983333333,UnitedStates,California,InyoCounty,11,NA
GC78DGJ,Cavecache,NA,43.46595,-87.4151833333333,UnitedStates,Wisconsin,DodgeCounty,28,NA
GC78P6C,nps-cave,NA,38.0123333333333,-121.8265,UnitedStates,California,ContraCostaCounty,80,NA
GC7917K,BrokenBootGoldMine,NA,44.37055,-102.257316666667,UnitedStates,SouthDakota,LawrenceCounty,37,NA
GC79D,GreensCaveOverlookIII,NA,38.1824333333333,-90.9085,UnitedStates,Missouri,WashingtonCounty,45,NA
GC7A4E,DynamitedCaveCache,NA,45.96095,-120.3013,UnitedStates,Washington,SkamaniaCounty,124,NA
GC7A5G9,GatewaytoNobel1Mine,NA,NA,NA,NA,NA,NA,NA,NA
GC7ACZD,WhitewaterCave,NA,44.0442166666667,-90.0281333333333,UnitedStates,Minnesota,WinonaCounty,5,NA
GC7B67C,PictographCave,NA,47.2562,-119.901883333333,UnitedStates,Washington,KittitasCounty,4,NA
GC7BRTE,CaveHillsLutheranChurch,NA,45.6880833333333,-102.433383333333,UnitedStates,SouthDakota,HardingCounty,12,NA
GC7CCG6,AjaxCoalMineEarthcache,NA,50.0507833333333,-109.210483333333,Canada,Alberta,DivisionNo.1MedicineHat,33,NA
GC7D30Z,MineCreekDayUseArea,NA,NA,NA,NA,NA,NA,NA,NA
GC7DA85,Cave-Man,NA,40.80945,-91.4066166666667,UnitedStates,Iowa,DavisCounty,17,NA
GC7DNF0,CaveTrick-or-Treat#2,NA,47.6717833333333,-116.719133333333,UnitedStates,Washington,SpokaneCounty,13,NA
GC7DV0Q,K2Mine,NA,48.8810333333333,-117.324833333333,UnitedStates,Washington,FerryCounty,10,NA
GC7E3MA,ThisLittleLightofMine,NA,30.89375,-93.9493666666667,UnitedStates,Texas,JasperCounty,18,NA
GC7E6DP,Deadman'scave,NA,NA,NA,NA,NA,NA,NA,NA
GC7EE76,CaveSpringsHydrogeology,NA,34.1056833333333,-84.66365,UnitedStates,Georgia,FloydCounty,85,NA
