GC,title,nospace,url,lat,lon,country,province/state,county,numfinds
GC1RZAA,Oil!!!!,oil,https://www.geocaching.com/geocache/GC1RZAA_oil,N 53° 20.129,W 060° 24.808,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,46
GC1T0NA,Almost to the Top,almost-to-the-top,https://www.geocaching.com/geocache/GC1T0NA_almost-to-the-top,N 47° 31.791,W 052° 38.435,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,88
GC1VCXD,In The Meadow,in-the-meadow,https://www.geocaching.com/geocache/GC1VCXD_in-the-meadow,N 53° 17.897,W 060° 25.022,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,62
GC1VEFP,Sandbanks Multi-Cache,sandbanks-multicache,https://www.geocaching.com/geocache/GC1VEFP_sandbanks-multicache,N 47° 36.366,W 057° 38.959,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,7
GC1VHQC,Little Port Lighthouse,little-port-lighthouse,https://www.geocaching.com/geocache/GC1VHQC_little-port-lighthouse,N 49° 06.525,W 058° 25.675,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,17
GC1WH8D,The Bonavista Lookout Cache,the-bonavista-lookout-cache,https://www.geocaching.com/geocache/GC1WH8D_the-bonavista-lookout-cache,N 48° 38.674,W 053° 06.086,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,96
GC1XJ94,Welcome to St. Anthony,welcome-to-st-anthony,https://www.geocaching.com/geocache/GC1XJ94_welcome-to-st-anthony,N 51° 23.533,W 055° 35.317,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,225
GC1XMQP,Freshwater Path,freshwater-path,https://www.geocaching.com/geocache/GC1XMQP_freshwater-path,N 47° 31.440,W 052° 42.359,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,21
GC1XT8Y,Trapper’s Tilt,trapper’s-tilt,https://www.geocaching.com/geocache/GC1XT8Y_trapper’s-tilt,N 52° 52.031,W 066° 52.649,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,70
GC1YA7J,The Cove Cache,the-cove-cache,https://www.geocaching.com/geocache/GC1YA7J_the-cove-cache,N 47° 06.146,W 055° 45.817,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,22
GC1YGGA,trail side,trail-side,https://www.geocaching.com/geocache/GC1YGGA_trail-side,N 53° 18.305,W 060° 21.141,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,46
GC1YHTK,Wilderness Escape #3,wilderness-escape-3,https://www.geocaching.com/geocache/GC1YHTK_wilderness-escape-3,N 48° 31.812,W 053° 05.896,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,0
GC1YXQ1,Totally Screwed,totally-screwed,https://www.geocaching.com/geocache/GC1YXQ1_totally-screwed,N 47° 24.774,W 053° 28.692,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,7
GC1YYGA,Lost Gocart Track,lost-gocart-track,https://www.geocaching.com/geocache/GC1YYGA_lost-gocart-track,N 47° 17.684,W 053° 47.514,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,92
GC1Z5JH,Rivers/Brooks Series: #4 Ryan’s Brook,riversbrooks-series-4-ryan’s-brook,https://www.geocaching.com/geocache/GC1Z5JH_riversbrooks-series-4-ryan’s-brook,N 47° 51.538,W 059° 13.724,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,65
GC1Z6YT,Trinity Loop,trinity-loop,https://www.geocaching.com/geocache/GC1Z6YT_trinity-loop,N 48° 21.976,W 053° 23.763,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,43
GC1ZCN8,Waters Edge,waters-edge,https://www.geocaching.com/geocache/GC1ZCN8_waters-edge,N 47° 32.472,W 053° 16.194,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,106
GC2112A,Battleship! -- Zero Signal,battleship-zero-signal,https://www.geocaching.com/geocache/GC2112A_battleship-zero-signal,N 48° 36.330,W 053° 04.354,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,59
GC227TN,Old Day's Pond Boardwalk,old-days-pond-boardwalk,https://www.geocaching.com/geocache/GC227TN_old-days-pond-boardwalk,N 48° 39.203,W 053° 06.915,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,160
GC22V16,Wilderness Escape #10,wilderness-escape-10,https://www.geocaching.com/geocache/GC22V16_wilderness-escape-10,N 48° 37.350,W 053° 05.779,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,0
GC238GV,Iced In Island Escape #1,iced-in-island-escape-1,https://www.geocaching.com/geocache/GC238GV_iced-in-island-escape-1,N 48° 31.832,W 053° 04.364,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,0
GC238H3,Iced In Island Escape #2,iced-in-island-escape-2,https://www.geocaching.com/geocache/GC238H3_iced-in-island-escape-2,N 48° 32.210,W 053° 04.125,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,0
GC250BA,Chamberlains Park #1,chamberlains-park-1,https://www.geocaching.com/geocache/GC250BA_chamberlains-park-1,N 47° 31.799,W 052° 56.623,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,103
GC250BJ,Chamberlains Park #2,chamberlains-park-2,https://www.geocaching.com/geocache/GC250BJ_chamberlains-park-2,N 47° 31.839,W 052° 56.764,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,105
GC250BW,Chamberlains Park #3,chamberlains-park-3,https://www.geocaching.com/geocache/GC250BW_chamberlains-park-3,N 47° 31.922,W 052° 56.717,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,106
GC25AHP,Dons ultimate micro,dons-ultimate-micro,https://www.geocaching.com/geocache/GC25AHP_dons-ultimate-micro,N 53° 18.640,W 060° 22.570,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,36
GC262HF,"high, but low",high-but-low,https://www.geocaching.com/geocache/GC262HF_high-but-low,N 53° 17.771,W 060° 22.810,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,48
GC26DQB,outer limits,outer-limits,https://www.geocaching.com/geocache/GC26DQB_outer-limits,N 47° 28.687,W 053° 00.137,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,27
GC27CQ9,Happy Trails #1,happy-trails-1,https://www.geocaching.com/geocache/GC27CQ9_happy-trails-1,N 48° 59.429,W 057° 35.441,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,29
GC27CQV,If a Tree Falls in the Forest... (Happy Trails #2),if-a-tree-falls-in-the-forest-happy-trails-2,https://www.geocaching.com/geocache/GC27CQV_if-a-tree-falls-in-the-forest-happy-trails-2,N 48° 59.334,W 057° 35.144,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,38
GC27CR7,Happy Trails #3,happy-trails-3,https://www.geocaching.com/geocache/GC27CR7_happy-trails-3,N 48° 59.879,W 057° 35.090,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,69
GC27P38,The Oxen Stump,the-oxen-stump,https://www.geocaching.com/geocache/GC27P38_the-oxen-stump,N 47° 33.987,W 052° 45.655,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,31
GC27XR1,Welcome to the Junction,welcome-to-the-junction,https://www.geocaching.com/geocache/GC27XR1_welcome-to-the-junction,N 47° 22.163,W 053° 39.497,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,117
GC28AFK,Sandbanks Pond,sandbanks-pond,https://www.geocaching.com/geocache/GC28AFK_sandbanks-pond,N 47° 36.489,W 057° 38.835,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,15
GC28YPR,Wilderness Escape #11,wilderness-escape-11,https://www.geocaching.com/geocache/GC28YPR_wilderness-escape-11,N 48° 34.474,W 053° 08.517,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,0
GC28ZW5,"Feather and Folk ""Quack Quack Waddle Waddle""",feather-and-folk-quack-quack-waddle-waddle,https://www.geocaching.com/geocache/GC28ZW5_feather-and-folk-quack-quack-waddle-waddle,N 47° 50.646,W 059° 14.333,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,72
GC29M6K,Wilderness Escape #13,wilderness-escape-13,https://www.geocaching.com/geocache/GC29M6K_wilderness-escape-13,N 48° 30.349,W 053° 07.912,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,0
GC2AFV7,Got the Blues?,got-the-blues,https://www.geocaching.com/geocache/GC2AFV7_got-the-blues,N 48° 56.264,W 057° 56.732,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,75
GC2AX4E,King's Cottage,kings-cottage,https://www.geocaching.com/geocache/GC2AX4E_kings-cottage,N 52° 52.207,W 066° 53.497,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,57
GC2AXHN,On the way to Elephant Head Lake,on-the-way-to-elephant-head-lake,https://www.geocaching.com/geocache/GC2AXHN_on-the-way-to-elephant-head-lake,N 52° 52.262,W 066° 53.910,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,54
GC2B4CY,Lighthouse View,lighthouse-view,https://www.geocaching.com/geocache/GC2B4CY_lighthouse-view,N 51° 35.638,W 056° 42.330,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,38
GC2B8N9,Old Track #1,old-track-1,https://www.geocaching.com/geocache/GC2B8N9_old-track-1,N 47° 32.040,W 053° 28.567,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,13
GC2B8NR,Old Track #2,old-track-2,https://www.geocaching.com/geocache/GC2B8NR_old-track-2,N 47° 33.671,W 053° 23.547,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,9
GC2C6JJ,Sandy Cove Pond Cache (Sandy Cove),sandy-cove-pond-cache-sandy-cove,https://www.geocaching.com/geocache/GC2C6JJ_sandy-cove-pond-cache-sandy-cove,N 48° 38.735,W 053° 43.687,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,89
GC2CBYK,Down Below,down-below,https://www.geocaching.com/geocache/GC2CBYK_down-below,N 48° 38.438,W 053° 43.731,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,154
GC2CC4A,Along the Way,along-the-way,https://www.geocaching.com/geocache/GC2CC4A_along-the-way,N 47° 11.118,W 055° 11.287,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,14
GC2CC4E,Towering Above,towering-above,https://www.geocaching.com/geocache/GC2CC4E_towering-above,N 47° 10.795,W 055° 09.657,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,44
GC2CEKV,Have you seen my keys? (Happy Trails #6),have-you-seen-my-keys-happy-trails-6,https://www.geocaching.com/geocache/GC2CEKV_have-you-seen-my-keys-happy-trails-6,N 48° 59.482,W 057° 35.056,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,28
GC2D332,The Great Auk Cache,the-great-auk-cache,https://www.geocaching.com/geocache/GC2D332_the-great-auk-cache,N 49° 44.972,W 054° 09.852,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,47
GC2D565,labrador to newfoundland connection,labrador-to-newfoundland-connection,https://www.geocaching.com/geocache/GC2D565_labrador-to-newfoundland-connection,N 53° 20.568,W 060° 23.860,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,43
GC2DM2F,Between a Rock and an Ocean,between-a-rock-and-an-ocean,https://www.geocaching.com/geocache/GC2DM2F_between-a-rock-and-an-ocean,N 48° 41.273,W 053° 38.977,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,94
GC2DMJA,Bottle Pond,bottle-pond,https://www.geocaching.com/geocache/GC2DMJA_bottle-pond,N 49° 41.621,W 055° 56.100,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,0
GC2DP2E,Middle Lookout Cache,middle-lookout-cache,https://www.geocaching.com/geocache/GC2DP2E_middle-lookout-cache,N 47° 35.244,W 052° 40.413,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,42
GC2DW80,Good Shepherd Cache,good-shepherd-cache,https://www.geocaching.com/geocache/GC2DW80_good-shepherd-cache,N 49° 31.371,W 057° 53.006,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,266
GC2DXZN,Timples Rock - (Flat Rocks ),timples-rock--flat-rocks-,https://www.geocaching.com/geocache/GC2DXZN_timples-rock--flat-rocks-,N 47° 46.710,W 053° 28.624,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,51
GC2DY1X,Newfoundland To Quebec Link,newfoundland-to-quebec-link,https://www.geocaching.com/geocache/GC2DY1X_newfoundland-to-quebec-link,N 51° 12.267,W 056° 46.470,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,0
GC2E7EW,Brook Hill Cache,brook-hill-cache,https://www.geocaching.com/geocache/GC2E7EW_brook-hill-cache,N 48° 39.038,W 053° 44.859,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,85
GC2E91B,Jimmy Rowe's Trail Cache,jimmy-rowes-trail-cache,https://www.geocaching.com/geocache/GC2E91B_jimmy-rowes-trail-cache,N 47° 40.874,W 053° 28.717,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,55
GC2E9NA,Hangin',hangin,https://www.geocaching.com/geocache/GC2E9NA_hangin,N 48° 57.050,W 054° 36.193,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,46
GC2EDWZ,Robinhood Bay Lookout,robinhood-bay-lookout,https://www.geocaching.com/geocache/GC2EDWZ_robinhood-bay-lookout,N 48° 21.931,W 053° 19.681,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,69
GC2EJXW,Newfoundland 236 X,newfoundland-236-x,https://www.geocaching.com/geocache/GC2EJXW_newfoundland-236-x,N 48° 27.713,W 053° 21.107,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,31
GC2EJY0,Newfoundland 236 Y,newfoundland-236-y,https://www.geocaching.com/geocache/GC2EJY0_newfoundland-236-y,N 48° 29.767,W 053° 21.275,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,25
GC2EJY9,Newfoundland 236 Z,newfoundland-236-z,https://www.geocaching.com/geocache/GC2EJY9_newfoundland-236-z,N 48° 30.932,W 053° 20.814,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,27
GC2EKBG,CBFGE2010-8 Stagg Lake Cache,cbfge20108-stagg-lake-cache,https://www.geocaching.com/geocache/GC2EKBG_cbfge20108-stagg-lake-cache,N 48° 49.272,W 057° 59.516,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,142
GC2F7AQ,Discovery Trail -> The Town of Bonavista,discovery-trail-the-town-of-bonavista,https://www.geocaching.com/geocache/GC2F7AQ_discovery-trail-the-town-of-bonavista,N 48° 39.078,W 053° 06.924,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,18
GC2FEN6,Clarenville Tour: Hard Woods,clarenville-tour-hard-woods,https://www.geocaching.com/geocache/GC2FEN6_clarenville-tour-hard-woods,N 48° 10.610,W 053° 58.077,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,75
GC2FQ39,Jones Pond Brook,jones-pond-brook,https://www.geocaching.com/geocache/GC2FQ39_jones-pond-brook,N 47° 39.471,W 052° 42.133,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,101
GC2FQ3P,Torbay Cave,torbay-cave,https://www.geocaching.com/geocache/GC2FQ3P_torbay-cave,N 47° 39.296,W 052° 41.887,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,148
GC2FQM9,Nortons Cove Crib,nortons-cove-crib,https://www.geocaching.com/geocache/GC2FQM9_nortons-cove-crib,N 49° 08.407,W 053° 34.912,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,29
GC2FRQV,Dylan's Second Cache,dylans-second-cache,https://www.geocaching.com/geocache/GC2FRQV_dylans-second-cache,N 47° 42.236,W 052° 48.700,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,78
GC2G1RG,Excalibur,excalibur,https://www.geocaching.com/geocache/GC2G1RG_excalibur,N 52° 57.443,W 066° 56.986,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,75
GC2H0D0,EMPTY LOT,empty-lot,https://www.geocaching.com/geocache/GC2H0D0_empty-lot,N 48° 56.491,W 057° 54.985,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,178
GC2H2J7,Keep Your Head in the Game,keep-your-head-in-the-game,https://www.geocaching.com/geocache/GC2H2J7_keep-your-head-in-the-game,N 47° 30.713,W 052° 57.930,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,43
GC2J4H2,The Cossit Tower Cache,the-cossit-tower-cache,https://www.geocaching.com/geocache/GC2J4H2_the-cossit-tower-cache,N 48° 56.300,W 057° 59.446,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,36
GC2K67K,Explore Newfoundland : Throwing Down A Challenge,explore-newfoundland-throwing-down-a-challenge,https://www.geocaching.com/geocache/GC2K67K_explore-newfoundland-throwing-down-a-challenge,N 48° 15.627,W 054° 05.522,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,2
GC2MYRW,Christopher Robin: Just Cuz 2,christopher-robin-just-cuz-2,https://www.geocaching.com/geocache/GC2MYRW_christopher-robin-just-cuz-2,N 47° 30.074,W 052° 44.740,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,57
GC2NNKW,Anderson Alley Cache,anderson-alley-cache,https://www.geocaching.com/geocache/GC2NNKW_anderson-alley-cache,N 48° 56.636,W 054° 33.298,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,39
GC2PNA7,Hangman#1,hangman1,https://www.geocaching.com/geocache/GC2PNA7_hangman1,N 47° 35.232,W 052° 40.286,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,38
GC2PR93,Iced In Island Escape #3,iced-in-island-escape-3,https://www.geocaching.com/geocache/GC2PR93_iced-in-island-escape-3,N 48° 35.306,W 053° 04.895,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,0
GC2R5DP,The Pits Series #1:Annie Coady Pit,the-pits-series-1annie-coady-pit,https://www.geocaching.com/geocache/GC2R5DP_the-pits-series-1annie-coady-pit,N 47° 35.738,W 059° 09.906,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,120
GC2RWVV,The Flying Travelers,the-flying-travelers,https://www.geocaching.com/geocache/GC2RWVV_the-flying-travelers,N 49° 03.656,W 055° 26.621,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,31
GC2RZMM,Northside Cache,northside-cache,https://www.geocaching.com/geocache/GC2RZMM_northside-cache,N 48° 39.565,W 053° 45.516,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,92
GC2TJ7C,In the Tuckamore - Dans le Tuckamore,in-the-tuckamore-dans-le-tuckamore,https://www.geocaching.com/geocache/GC2TJ7C_in-the-tuckamore-dans-le-tuckamore,N 49° 36.145,W 057° 57.053,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,266
GC2TT9H,Such a Small Cave,such-a-small-cave,https://www.geocaching.com/geocache/GC2TT9H_such-a-small-cave,N 47° 35.248,W 052° 40.101,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,66
GC2TTA2,Witches Broom ECT,witches-broom-ect,https://www.geocaching.com/geocache/GC2TTA2_witches-broom-ect,N 47° 35.336,W 052° 40.004,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,63
GC2V8RF,On Top of Spaghetti,on-top-of-spaghetti,https://www.geocaching.com/geocache/GC2V8RF_on-top-of-spaghetti,N 56° 34.715,W 061° 46.139,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,0
GC2VDX8,GOOSE BAY AIRPORT TRAVEL BUG/GEOCOIN MOTEL,goose-bay-airport-travel-buggeocoin-motel,https://www.geocaching.com/geocache/GC2VDX8_goose-bay-airport-travel-buggeocoin-motel,N 53° 18.441,W 060° 25.142,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,62
GC2VDXK,TLH 500 GEOCOIN /TRAVEL BUG INN,tlh-500-geocoin-travel-bug-inn,https://www.geocaching.com/geocache/GC2VDXK_tlh-500-geocoin-travel-bug-inn,N 53° 17.585,W 060° 22.027,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,56
GC2W359,jackies rock,jackies-rock,https://www.geocaching.com/geocache/GC2W359_jackies-rock,N 47° 13.311,W 055° 22.840,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,44
GC2WK94,Welcome Grace Sparkes,welcome-grace-sparkes,https://www.geocaching.com/geocache/GC2WK94_welcome-grace-sparkes,N 48° 42.936,W 053° 47.198,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,71
